strange, strange
hard, smarter
safer, true
cheap, smallest
slow, thin
drier, nice
cute, older
fewer, freer
heavier, true
grave, nicer
quiet, well
nobler, true
cold, stupid
greater, smallest
drier, dry
grave, nice
bigger, richest
broadest, lesser
darker, quicker
green, wide
few, latest
clear, deep
late, stupid
purer, younger
largest, short
hard, warmer
safe, safest
big, smaller
dense, drier
deader, lovely
great, quick
lighter, slow
freer, richer
biggest, hardest
kosher, weakest
deep, rare
closest, sure
freest, safe
poorest, proper
deader, simple
greener, loud
cuter, dark
lower, purer
easy, stupid
close, sound
broad, hardest
quicker, surer
earlier, happier
happy, old
least, tall
some, well
firm, lucky
prouder, short
busier, stranger
fewer, prettier
happier, rarest
poorer, well
fairer, green
proper, tough
nobler, quiet
happy, healthy
greener, wiser
greater, warmer
closer, worse
brighter, lucky
faster, rarer
gravest, young
lovely, newer
quick, smallest
hard, safe
easy, newer
gravest, higher
cheap, few
deader, greener
firm, rich
stronger, stupid
cuter, least
bigger, latter
late, louder
dry, safer
richer, stricter
lovelier, quieter
green, safest
cheaper, dead
larger, proud
longest, strong
safer, simplest
less, shortest
cute, larger
denser, hotter
long, loud
happier, subtler
clearer, old
interest, purer
simple, worst
newer, quickest
colder, worst
cool, safe
bright, fewer
broadest, subtle
lowest, narrower
quick, sure
nice, stupider
longer, short
broad, younger
far, greater
earlier, surer
drier, noble
late, weirder
grave, hard
narrow, widest
great, lighter
many, smart
milder, true
happiest, strictest
closer, lovely
bright, fatter
safe, taller
farther, weirder
bigger, broader
harder, proud
colder, longer
drier, free
cuter, nicer
cheaper, darker
busier, lovelier
most, pretty
fatter, happier
much, smallest
dark, higher
finest, latter
darker, youngest
hardest, loud
sounder, strongest
fewer, more
brighter, simpler
large, narrower
rare, safest
surer, wide
fat, stronger
narrower, simpler
happy, worst
noble, warmer
stupid, weakest
cool, stricter
long, simplest
denser, subtle
another, rich
dry, luckier
bigger, healthier
easy, nice
late, older
interest, lovely
busier, little
lovelier, true
another, deep
subtler, weirder
faster, gravest
firmer, much
busy, worse
simplest, wise
