rich, weird
large, lower
quieter, short
earliest, short
happiest, prettier
clearer, fat
smarter, smarter
grim, milder
big, grimmer
clearest, wise
honest, short
easy, free
cold, weakest
low, wider
healthy, wiser
easy, shorter
fairest, harder
richest, strange
cuter, earlier
smallest, smarter
shorter, worse
hotter, stupid
cruellest, widest
healthy, larger
smarter, sure
thin, worse
deepest, grimmer
easiest, poorer
thin, warm
narrow, rarer
early, large
early, smart
nicer, upper
deep, highest
bad, lesser
prettier, truer
quiet, wiser
pure, simplest
happy, weird
big, grim
heavier, larger
modest, surer
richer, safer
proud, quicker
cheap, healthy
darker, lovelier
freer, narrower
easy, richer
tall, truer
broader, poorer
latter, young
slow, warmer
cruellest, early
less, worst
hard, subtle
less, sure
cheaper, fatter
busy, sounder
least, wider
nicer, slow
clear, greatest
big, strict
heavier, lower
prettier, wiser
colder, rich
few, warmer
great, quicker
hotter, upper
grim, higher
drier, rich
cruel, deep
heavier, richer
greener, prettier
taller, weak
quiet, stupid
smarter, strongest
deep, newer
fair, happier
safer, strong
rare, simple
clearer, fairer
narrower, pretty
bigger, dry
drier, wiser
smaller, subtler
narrower, rarest
broad, darker
finest, less
greater, greater
proud, wiser
louder, strong
cruellest, cute
greatest, stricter
bad, greater
heavy, nice
sure, weirder
cheaper, fat
denser, many
easiest, longer
hardest, wide
louder, low
longest, sound
shorter, tough
healthier, slow
deepest, long
grimmer, larger
greater, warm
denser, freest
nobler, some
wise, younger
denser, late
light, quieter
drier, strictest
good, modest
bright, brighter
long, purer
most, tough
low, nicer
quickest, worst
freer, quick
big, sound
stupider, sure
biggest, youngest
easiest, purer
gravest, louder
healthier, pure
cold, cuter
good, little
best, happy
quick, rarest
greener, strongest
gravest, interest
firmer, quicker
big, far
largest, quick
better, modest
fatter, purer
honest, richest
taller, true
hotter, narrow
easier, slower
louder, poorest
bad, wiser
bad, fatter
fair, smarter
fair, older
happy, strongest
another, well
firm, stupid
stranger, thin
newer, shorter
darker, stupider
bigger, cooler
broad, quieter
few, least
hard, high
dense, subtler
deepest, proud
